ts,high,low,open,volume,close,atr_14,rsi_14,sma_20,sma_50,sma_200,macd,macd_signal,macd_hist,ticker
1981-09-28 00:00:00+00:00,0.0647320002317428,0.0641739964485168,0.0641739964485168,91728000,0.0492424257099628,0.0170742062718088,11.552161630511662,0.0634586608037352,0.0726562619954347,0.0906404478661715,-0.0059453615540549,-0.0048608307291977,-0.0010845308248571,AAPL
1981-09-29 00:00:00+00:00,0.0680800005793571,0.0675219967961311,0.0675219967961311,94684800,0.051811434328556,0.0173093220848202,26.455795088480684,0.0626022471114992,0.0720396529883145,0.0904070807807147,-0.0059957604552605,-0.0050878166744103,-0.0009079437808502,AAPL
1981-09-30 00:00:00+00:00,0.0686379969120025,0.0680800005793571,0.0680800005793571,49996800,0.0522396303713321,0.0172449541513037,28.764283657153968,0.061553157866001,0.071440171599388,0.0902015447244047,-0.0059327609305105,-0.0052568055256303,-0.0006759554048802,AAPL
1981-10-01 00:00:00+00:00,0.0686379969120025,0.0680800005793571,0.0680800005793571,61129600,0.0522396303713321,0.0171320758032193,28.764283657153968,0.0604398453608154,0.0709349032491445,0.0900302660278975,-0.0058157925173245,-0.0053686029239692,-0.0004471895933553,AAPL
1981-10-02 00:00:00+00:00,0.0742190033197403,0.0736609995365142,0.0736609995365142,45046400,0.0565220564603805,0.0177783820892444,49.76140631519032,0.05973332952708,0.0704724507778882,0.0898696952871977,-0.0053162557247639,-0.0053581334841281,4.187775936424082e-05,AAPL
1981-10-05 00:00:00+00:00,0.0770089998841285,0.0758929997682571,0.0758929997682571,43097600,0.058234728872776,0.0181395236005116,55.77656141662831,0.0591552624478935,0.0699928713589906,0.0897048389352857,-0.0047276731937088,-0.0052320414260443,0.0005043682323354,AAPL
1981-10-06 00:00:00+00:00,0.0758929997682571,0.0753350034356117,0.0758929997682571,28358400,0.0578066110610961,0.0180753565731742,53.91467472727768,0.0586628327146172,0.0694362220913171,0.0895100111328064,-0.0042468082646834,-0.0050349947937721,0.0007881865290887,AAPL
1981-10-07 00:00:00+00:00,0.0809149965643882,0.0797989964485168,0.0797989964485168,38841600,0.0612319223582744,0.0187464270971899,64.77106947544158,0.0583416685461997,0.0690080228447913,0.0893087605759501,-0.0035484213562454,-0.0047376801062668,0.0011892587500213,AAPL
1981-10-08 00:00:00+00:00,0.0831469967961311,0.0825890004634857,0.0825890004634857,31091200,0.063372753560543,0.0191689134092788,69.88682521130521,0.0581061355769633,0.0686483308672904,0.0890968019887804,-0.0027900357183282,-0.004348151228679,0.0015581155103508,AAPL
1981-10-09 00:00:00+00:00,0.0842629969120025,0.0831469967961311,0.0831469967961311,54521600,0.0638009160757064,0.0193984240682362,70.8632212323804,0.0579348307102918,0.068237258195877,0.0888591531664132,-0.0021299082433278,-0.0039045026316088,0.0017745943882809,AAPL
1981-10-12 00:00:00+00:00,0.086496002972126,0.0859379991889,0.0859379991889,27350400,0.065942533314228,0.019837979111994,75.45618164225567,0.0579776853322982,0.0678433273732661,0.088580828346312,-0.001417600632852,-0.0034071222318575,0.0019895215990054,AAPL
